show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,genre_list,duration_int,content_age,genre_count,type_encoded,rating_encoded,HC_Cluster,DBSCAN_Cluster,KMeans_cluster,HC_cluster,DBSCAN_cluster,PCA1,PCA2,TSNE1,TSNE2
s6517,Movie,The Jane Austen Book Club,Robin Swicord,"Maria Bello, Emily Blunt, Kathy Baker, Amy Brenneman, Maggie Grace, Jimmy Smits, Hugh Dancy, Marc Blucas, Lynn Redgrave, Kevin Zegers, Nancy Travis",United States,"March 8, 2019",2007,PG-13,106 min,"Comedies, Dramas, Romantic Movies",Six book club members find their lives resemble a modern-day version of Jane Austen's novels in this drama.,"['Comedies', 'Dramas', 'Romantic Movies']",106,18,3,0,4,0,-1,0,0,-1,-1.3399565828191187,-0.6358089875535917,-40.308876,26.413881
s6518,TV Show,The Joel McHale Show with Joel McHale,Unknown,Joel McHale,United States,"July 15, 2018",2018,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","Trending news, pop culture, social media, original sketches and more come together in host Joel McHale's new weekly comedy commentary show.","['Stand-Up Comedy & Talk Shows', 'TV Comedies']",2,7,2,1,8,1,-1,1,1,-1,3.016449518153689,5.345486862417432,-78.91432,18.410753
s6519,Movie,The Journey Is the Destination,Bronwen Hughes,"Ben Schnetzer, Kelly Macdonald, Sam Hazeldine, Ella Purnell, Maria Bello, Yusra Warsama",United States,"November 7, 2017",2016,R,123 min,Dramas,Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.,['Dramas'],123,9,1,0,5,0,-1,0,0,-1,-1.116867380658765,0.12583018320662892,65.778366,-0.5148266
s6520,TV Show,The Judgement,Unknown,"Lapassalal Jiravechsoontornkul, Nontanun Anchuleepradit, Thanabordee Jaiyen, Pamiga Sooksawee, Pongsathon Laiwrakoran, Nara Thepnupa, Premanan Sripanich, Tanutchai Wijitvongtong, Wasu Sansingkeaw, Arpasiri Nitipon",Thailand,"November 2, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']",1,7,3,1,8,0,-1,0,0,-1,3.1076330962495735,-1.814473387661631,9.147686,12.76888
s6521,TV Show,The Jungle Book,Unknown,"Emma Tate, Jimmy Hibbert, Sam Gold, David Holt, Joseph J. Terry","India, Germany, France","May 11, 2019",2010,TV-Y7,1 Season,Kids' TV,"This animated series follows young Mowgli and his animal mentors Bagheera and Baloo, who do their best to protect him from fierce tiger Shere Khan.","[""Kids' TV""]",1,15,1,1,11,0,-1,0,0,-1,3.2983171644263374,0.657887841837971,11.211474,5.6548204
s6522,Movie,The Jungle School,Riri Riza,"Prisia Nasution, Nyungsang Bungo, Rukman Rosadi, Nadhira Suryadi, Ines Somellera",Indonesia,"October 30, 2018",2013,TV-PG,90 min,"Dramas, International Movies",An idealistic young woman travels to the jungles of Indonesia to teach literacy – and much more – to local children.,"['Dramas', 'International Movies']",90,12,2,0,9,0,-1,0,0,-1,-2.0341591067675187,-0.9852732822431063,-24.386568,-7.021078
s6523,TV Show,The K2,Unknown,"Ji Chang-wook, Song Yoon-a, Lim Yoona, Cho Seong-ha, Kim Kap-soo, Lee Jung-jin, Son Tae-young, Shin Dong-mi",South Korea,"October 1, 2019",2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A fugitive soldier gets swept up in personal and political intrigue when he's hired as a bodyguard for the family of a presidential candidate.,"['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']",1,9,3,1,6,0,-1,0,0,-1,3.1823888073789113,-1.375119932779163,-27.131094,58.199474
s6524,Movie,The Karate Kid,Harald Zwart,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Yu Rongguang, Zhensu Wu, Zhiheng Wang, Zhenwei Wang, Shijia Lü, Yi Zhao","United States, China","October 17, 2019",2010,PG,140 min,"Children & Family Movies, Dramas","After moving to Beijing with his mother, Dre falls prey to a bully, so he takes lessons from a martial arts master in this remake of the 1984 classic.","['Children & Family Movies', 'Dramas']",140,15,2,0,3,0,-1,0,0,-1,-2.4157344525968156,0.7324391611488912,-10.092812,16.073616
s6525,TV Show,The Keepers,Unknown,Not Available,United States,"May 19, 2017",2017,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",This docuseries examines the decades-old murder of Sister Catherine Cesnik and its suspected link to a priest accused of abuse.,"['Crime TV Shows', 'Docuseries', 'TV Mysteries']",1,8,3,1,8,0,-1,0,0,-1,3.811651466230274,-1.8341308348314955,15.010425,33.824886
s6526,Movie,The Keeping Hours,Karen Moncrieff,"Lee Pace, Carrie Coon, Sander Thomas, Amy Smart, Ray Baker, Ana Ortiz, Molly Hagan, Christina Vidal, Anna Diop, Jane Daly, Cliff Chamberlain",United States,"September 1, 2018",2017,PG-13,95 min,"Dramas, Thrillers","Years after the death of their only child and subsequent divorce, a couple discovers that their son's ghost continues to inhabit their former home.","['Dramas', 'Thrillers']",95,8,2,0,4,0,-1,0,0,-1,-1.6368831762985108,-0.6379652684766719,-38.21766,-18.140335
s6527,Movie,The Killer,Marcelo Galvão,"Diogo Morgado, Etienne Chicot, Maria de Medeiros, Deto Montenegro, Jonas Leite, Paulo Gorgulho, Will Roberts, Allan Lima, Eduardo Galvão, Igor Galvão",Brazil,"November 10, 2017",2017,TV-MA,100 min,"Action & Adventure, International Movies","In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.","['Action & Adventure', 'International Movies']",100,8,2,0,8,0,-1,0,0,-1,-1.5635086806990517,-0.7297048733418555,5.7667947,-18.432512
s6528,Movie,The Killing of a Sacred Deer,Yorgos Lanthimos,"Colin Farrell, Nicole Kidman, Barry Keoghan, Alicia Silverstone, Raffey Cassidy, Sunny Suljic, Bill Camp, Drew Logan, Barry G. Bernson, Denise Dal Vera, Herb Caillouet","Ireland, United Kingdom","April 5, 2020",2017,R,121 min,"Dramas, Independent Movies, Thrillers",A surgeon's carefully curated life edges toward disaster when a troubled teenage boy with mysterious motives begins to impose himself on his family.,"['Dramas', 'Independent Movies', 'Thrillers']",121,8,3,0,5,0,-1,0,0,-1,-1.8683710850284705,-1.009342959706545,-14.742761,-2.18071
s6529,Movie,The Kindergarten Teacher,Sara Colangelo,"Maggie Gyllenhaal, Parker Sevak, Gael García Bernal, Michael Chernus, Anna Baryshnikov, Rosa Salazar, Ajay Naidu","United States, Israel, United Kingdom, Canada","October 12, 2018",2018,R,97 min,"Dramas, Independent Movies",A devoted teacher takes interest in a young student's creative potential after hearing his poetry. But she soon crosses the line into obsession.,"['Dramas', 'Independent Movies']",97,7,2,0,5,0,-1,0,0,-1,-2.121798832510469,-0.3447522327384651,-0.62217486,19.435904
s6530,TV Show,The Kindness Diaries,Unknown,Leon Logothetis,Unknown,"May 1, 2019",2019,TV-PG,1 Season,Reality TV,"Host Leon Logothetis travels the world with only a vintage motorbike and the kindness of strangers, which he pays back in unexpected, inspiring ways.",['Reality TV'],1,6,1,1,9,0,-1,0,0,-1,2.9187964453751927,0.7426330540934939,26.879723,35.598873
s6531,Movie,The King,David Michôd,"Timothée Chalamet, Joel Edgerton, Robert Pattinson, Ben Mendelsohn, Sean Harris, Tom Glynn-Carney, Lily-Rose Depp, Thomasin McKenzie","United Kingdom, Hungary, Australia","November 1, 2019",2019,R,141 min,Dramas,Wayward Prince Hal must turn from carouser to warrior king as he faces hostilities from inside and outside the castle walls in the battle for England.,['Dramas'],141,6,1,0,5,0,-1,0,0,-1,-1.0638293301967632,0.22739584734452303,33.79327,4.7993
s6532,TV Show,The King: Eternal Monarch,Unknown,"Lee Min-ho, Kim Go-eun, Woo Do‑hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-jin, Kim Young-ok",South Korea,"April 18, 2020",2020,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","A modern-day Korean emperor passes through a mysterious portal and into a parallel world, where he encounters a feisty police detective.","['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']",1,5,3,1,6,0,-1,0,0,-1,4.446197834116889,-2.07063532434262,32.889187,51.196587
s6533,TV Show,The King's Avatar,Unknown,"Yang Yang, Jiang Shuying, Lai Yumeng, Li Muchen, Lai Yi, Fan Jinwei, Jiang Long, Sun Ning, Li Junchen, Zhao Chulun, Liu Qiushi, Jiang Xueming, Liang Yimu, Yang Tindong, Gao Hanyu, Kuang Muye, Ji Xiangning, Hao Shuai, Song Hanyu, Gu Youming",China,"August 16, 2019",2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","When an elite gamer is forced out of his professional team, he becomes a manager of an Internet café and reinvents himself to return to online glory.","['International TV Shows', 'TV Action & Adventure', 'TV Dramas']",1,6,3,1,8,0,-1,0,0,-1,1.5860554062336498,-1.4911652275520295,21.098728,-40.77347
s6534,Movie,The King's Speech,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall, Derek Jacobi, Jennifer Ehle, Anthony Andrews, Claire Bloom, Eve Best, Michael Gambon","United Kingdom, United States, Australia","June 2, 2018",2010,R,118 min,"Dramas, International Movies","In this biographical drama, Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue.","['Dramas', 'International Movies']",118,15,2,0,5,0,-1,0,0,-1,-1.9054129402040862,-0.9380621802101066,-35.25625,-14.300722
s6535,TV Show,The Kirlian Frequency,Unknown,"Nicolás Van de Moortele, Letizia Denise Bloisi, María Dupláa, Ciro Herce, Milagros Molina, Jorge Pinarello, Casper Uncal, Jorge Luis Alonso",Argentina,"February 15, 2019",2017,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Horror","In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina.","['International TV Shows', 'Spanish-Language TV Shows', 'TV Horror']",1,8,3,1,6,0,-1,0,0,-1,4.247453266901378,-2.2115609157420755,39.507484,43.28944
s6536,Movie,The Kissing Booth,Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald","United Kingdom, United States","May 11, 2018",2018,TV-14,105 min,"Comedies, Romantic Movies","When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.","['Comedies', 'Romantic Movies']",105,7,2,0,6,0,-1,0,0,-1,-1.306757515367004,-0.8643507039831747,-16.011251,35.808605
s6537,Movie,The Kissing Booth 2,Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Taylor Zakhar Perez, Maisie Richardson-Sellers, Meganne Young","United Kingdom, United States","July 24, 2020",2020,TV-14,133 min,"Comedies, Romantic Movies","With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.","['Comedies', 'Romantic Movies']",133,5,2,0,6,0,-1,0,0,-1,-1.4142372398201684,-0.5078482249680197,-17.188856,28.988626
s6538,Movie,The Kite,Randa Chahal Sabbag,"Flavia Bechara, Maher Bsaibes, Randa Asmar, Renée Dick, Julia Kassar, Liliane Nemri, Ziad Rahbani, Nayef Naji, Edmond Haddad, Alia Nemry","Lebanon, France","October 19, 2020",2003,TV-MA,76 min,"Dramas, International Movies, Romantic Movies","In an occupied village, a teen girl is set to wed a stranger. But when she crosses over to meet her betrothed, her heart gets entangled at the border.","['Dramas', 'International Movies', 'Romantic Movies']",76,22,3,0,8,0,-1,0,0,-1,-2.1713851750444024,-1.2026293036574283,-11.2556305,9.088387
s6539,Movie,The Knight Before Christmas,Monika Mitchell,"Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui, Harry Jarvis, Mimi Gianopulos, Ella Kenion, Jean-Michel Le Gal, Arnold Pinnock",United States,"November 21, 2019",2019,TV-14,93 min,"Children & Family Movies, Comedies, Romantic Movies","Medieval magic sends a 14th-century knight to modern-day Ohio, where he falls for a high school science teacher who's disillusioned by love.","['Children & Family Movies', 'Comedies', 'Romantic Movies']",93,6,3,0,6,0,-1,0,0,-1,-1.4719388662547825,-0.11881494457015973,-40.508778,26.899794
s6540,TV Show,The Kominsky Method,Unknown,"Michael Douglas, Alan Arkin, Sarah Baker, Nancy Travis, Susan Sullivan, Lisa Edelstein, Emily Osment, Graham Rogers, Jenna Lyng Adams, Ashleigh LaThrop, Melissa Tang, Casey Thomas Brown, Ann-Margret, Danny DeVito",United States,"October 25, 2019",2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas",Acting coach Sandy Kominsky and best friend Norman Newlander keep each other laughing as they navigate the ups and downs of getting older.,"['TV Comedies', 'TV Dramas']",2,6,2,1,8,0,-1,0,0,-1,1.4986007300720507,-0.38316484884568036,-20.23415,10.85824
s6541,TV Show,The L Word,Unknown,"Jennifer Beals, Leisha Hailey, Laurel Holloman, Mia Kirshner, Katherine Moennig, Pam Grier, Rachel Shelley, Daniela Sea, Erin Daniels, Marlee Matlin","Canada, United States"," March 20, 2018",2009,TV-MA,6 Seasons,"Romantic TV Shows, TV Dramas",This trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call Los Angeles home.,"['Romantic TV Shows', 'TV Dramas']",6,16,2,1,8,0,-1,0,0,-1,2.874684324302614,-0.9436854955476592,12.034877,6.2763762
s6542,TV Show,The Lady in Dignity,Unknown,"Hee-seon Kim, Seon-a Kim, Sang-hun Jeong, Tae-im Lee, Ki-woo Lee",South Korea,"January 30, 2018",2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",The wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law.,"['International TV Shows', 'Korean TV Shows', 'TV Dramas']",1,8,3,1,8,0,-1,0,0,-1,2.580322249859012,-2.317144713872973,14.246539,14.960052
s6543,Movie,The Lake House,Alejandro Agresti,"Keanu Reeves, Sandra Bullock, Dylan Walsh, Shohreh Aghdashloo, Ebon Moss-Bachrach, Lynn Collins, Willeke van Ammelrooy, Christopher Plummer",United States,"September 1, 2019",2006,PG,98 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy","A lonely doctor begins writing letters to the frustrated architect who lives in her former home, only to discover that they're living two years apart.","['Dramas', 'Romantic Movies', 'Sci-Fi & Fantasy']",98,19,3,0,3,0,-1,0,0,-1,-1.9773687937640398,-2.028446493635733,34.061863,-48.23641
s6544,Movie,The Lamb,Timothy Reckart,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez, Zachary Levi, Christopher Plummer, Ving Rhames, Gabriel Iglesias, Kelly Clarkson, Anthony Anderson, Patricia Heaton, Kris Kristofferson, Kristin Chenoweth, Mariah Carey, Oprah Winfrey, Tyler Perry, Tracy Morgan",United States,"June 4, 2018",2017,PG,86 min,"Children & Family Movies, Faith & Spirituality",A big-dreaming donkey escapes his menial existence and befriends some free-spirited animal pals in this imaginative retelling of the Nativity Story.,"['Children & Family Movies', 'Faith & Spirituality']",86,8,2,0,3,3,-1,0,3,-1,-1.3510003961302033,1.0316136260014281,80.83128,-11.054242
s6545,Movie,The Land,Youssef Chahine,"Hamdy Ahmed, Nagwa Ibrahim, Ezzat El Alaili, Tawfik El Deken, Yehia Chahine, Mahmoud El Meleigy, Salah El-Saadany, Ali El Sherif",Egypt,"June 18, 2020",1970,TV-MA,130 min,"Classic Movies, Dramas, International Movies",A group of peasant farmers fights to protect their village against a corrupt landowner. Adapted from the popular novel by Abdel Rahman al-Sharqawi.,"['Classic Movies', 'Dramas', 'International Movies']",130,55,3,0,8,0,-1,0,0,-1,-2.431867842788439,-1.094773198895309,-13.933701,-18.453163
s6546,Movie,The Land of Cards,Qaushiq Mukherjee,"Joyraj Bhattacharya, Rii, Soumyak Kanti DeBiswas, Anubrata Basu, Tillotama Shome, Maya Tideman, Tinu Verghese, Immaduddin Shah, Sayani Gupta",India,"November 22, 2016",2012,TV-14,113 min,"Dramas, Independent Movies, International Movies",A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,"['Dramas', 'Independent Movies', 'International Movies']",113,13,3,0,6,0,-1,0,0,-1,-1.8892626150024192,-0.9023137344711445,10.217789,20.839258
s6547,TV Show,The Land of Hypocrisy,Unknown,"Mohamed Henedy, Dalal Abdel Aziz, Hana Shiha, Mohammed Tharwat, Salwa Mohammed, Mohammed Hafiz, Ibrahim Issa, Leila Ezz Al Arab, Mohammed Mahmoud",Egypt,"March 13, 2019",2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",A hardworking man in a thankless job meets a mysterious doctor who sells him powerful pills that throw his life into disarray.,"['International TV Shows', 'TV Comedies', 'TV Sci-Fi & Fantasy']",1,7,3,1,6,0,-1,0,0,-1,0.9342612486869711,-2.393732815533667,37.20939,-43.068703
s6548,Movie,The Land of Steady Habits,Nicole Holofcener,"Ben Mendelsohn, Edie Falco, Connie Britton, Thomas Mann, Bill Camp, Elizabeth Marvel, Charlie Tahan, Michael Gaston, Josh Pais",United States,"September 14, 2018",2018,TV-MA,98 min,"Comedies, Dramas, Independent Movies","After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life.","['Comedies', 'Dramas', 'Independent Movies']",98,7,3,0,8,0,-1,0,0,-1,-1.9101724558281301,-0.9076770174495062,-3.7123544,25.091976
s6549,Movie,The Land of the Enlightened,Pieter-Jan De Pue,Sohrab Nazari,"Belgium, Ireland, Netherlands, Germany, Afghanistan","January 1, 2017",2016,TV-MA,84 min,"Documentaries, International Movies","In the rugged mountains of Afghanistan, armed bands of young boys survive by scavenging for old land mines, mining lapis lazuli and trading in opium.","['Documentaries', 'International Movies']",84,9,2,0,8,0,-1,0,0,-1,-1.5143404566921121,-0.11618862636580987,3.2866347,-5.072431
s6550,Movie,The Larva Island Movie,Ahn Byoung-wook,"Hong Bum-ki, Eddy Lee, Kang Shi-hyun, Ahn Hyo-min, Kim Yeon-woo, Choi Nak-yoon, Tom Wayland, Erica Schroeder",South Korea,"July 23, 2020",2020,TV-Y7,91 min,"Children & Family Movies, Comedies","In this movie sequel to the hit series, Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow.","['Children & Family Movies', 'Comedies']",91,5,2,0,11,0,-1,0,0,-1,-0.5907668262141722,1.2806821288844967,-38.10027,-37.953228
s6551,Movie,The Last Airbender,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone, Shaun Toub, Aasif Mandvi, Cliff Curtis, Seychelle Gabriel, Jessica Andres, Keong Sim, Summer Bishil, Francis Guinan, Katharine Houghton, Damon Gupton",United States,"April 8, 2020",2010,PG,104 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy","In a world ravaged by the Fire nation's aggression toward the peaceful Air, Water and Earth nations, a young boy holds the key to restoring peace.","['Action & Adventure', 'Children & Family Movies', 'Sci-Fi & Fantasy']",104,15,3,0,3,0,-1,0,0,-1,-2.0684272433319073,-1.1379618300923056,40.81632,-53.297523
s6552,Movie,The Last Bomb of the Second World War,Athiyan Athirai,"Dinesh, Anandhi, Munishkanth, Riythvika, John Vijay",India,"March 3, 2020",2019,TV-14,133 min,"Dramas, Independent Movies, International Movies",A piece of unexploded ordnance wreaks havoc on the lives of a scrapyard worker whose truck it falls into and an anti-war activist who's hunting for it.,"['Dramas', 'Independent Movies', 'International Movies']",133,6,3,0,6,0,-1,0,0,-1,-2.199173685840163,-1.3338073740048557,-6.903666,19.090736
s6553,Movie,The Last Boy Scout,Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron, Danielle Harris, Halle Berry, Bruce McGill",United States,"November 1, 2019",1991,R,105 min,"Action & Adventure, Comedies",Private eye Joe Hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner.,"['Action & Adventure', 'Comedies']",105,34,2,0,5,0,-1,0,0,-1,-1.49724343643484,-0.203378905952154,21.317905,-40.384068
s6554,TV Show,The Last Czars,Unknown,"Robert Jack, Susanna Herbert, Ben Cartwright, Oliver Dimsdale, Gavin Mitchell, Elsie Bennett, Bernice Stegers",United States,"July 3, 2019",2019,TV-MA,1 Season,"Docuseries, TV Dramas","When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty.","['Docuseries', 'TV Dramas']",1,6,2,1,8,0,-1,0,0,-1,2.159754675123457,0.09368507216976799,-37.608833,9.731598
s6555,TV Show,The Last Dance,Unknown,"Michael Jordan, Scottie Pippen, Dennis Rodman",United States,"July 19, 2020",2020,TV-MA,1 Season,Docuseries,"This docuseries gives a definitive account of Michael Jordan’s career and the 1990s Chicago Bulls, packed with unaired footage from the 1997-98 season.",['Docuseries'],1,5,1,1,8,0,-1,0,0,-1,2.0142635614653854,1.041441598387414,25.138664,-16.306505
s6556,Movie,The Last Days of American Crime,Olivier Megaton,"Edgar Ramírez, Michael Pitt, Anna Brewster, Patrick Bergin, Sharlto Copley, Brandon Auret, Tamer Burjaq, Terence Maynard, James Richard Marshall",United States,"June 5, 2020",2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies","A bank robber joins a plot to commit one final, historic heist before the government turns on a mind-altering signal that will end all criminal behavior.","['Action & Adventure', 'Dramas', 'Independent Movies']",149,5,3,0,8,0,-1,0,0,-1,-1.5504199886065433,-0.8719244037662058,15.024176,-31.857738
s6557,Movie,The Last Days of Chez Nous,Gillian Armstrong,"Lisa Harrow, Bruno Ganz, Kerry Fox, Miranda Otto, Kiri Paramore, Bill Hunter",Australia,"November 1, 2016",1992,R,93 min,"Classic Movies, Dramas",Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,"['Classic Movies', 'Dramas']",93,33,2,0,5,0,-1,0,0,-1,-1.974015494834074,-0.12722993906639102,-9.803341,-63.474
s6558,Movie,The Last Exorcism,Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, John Wright Jr., Shanna Forrestall, Justin Shafer, Carol Sutton","France, United States","September 1, 2019",2010,PG-13,88 min,"Horror Movies, Independent Movies, Thrillers","Ready to expose his miraculous deeds as mere trickery, a famed evangelist invites a documentary crew to film his final exorcism.","['Horror Movies', 'Independent Movies', 'Thrillers']",88,15,3,0,4,0,-1,0,0,-1,-1.8492092710343602,-0.019216195284787307,54.944996,-18.356726
s6559,Movie,The Last Face,Sean Penn,"Javier Bardem, Charlize Theron, Adèle Exarchopoulos, Jared Harris, Jean Reno, Denise Newman, Merritt Wever, Sibongile Mlambo",United States,"January 13, 2020",2016,R,131 min,Dramas,Savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor.,['Dramas'],131,9,1,0,5,0,-1,0,0,-1,-0.8527340231123102,-0.026358884053255257,-18.153727,33.79486
s6560,Movie,The Last Hangover,Rodrigo Van Der Put,"Fábio Porchat, Gregório Duvivier, Antonio Tabet, Pedro Benevides, Paulo Vieira, Rafael Portugal, Fábio de Luca, Karina Ramil, Evelyn Castro, Pedro Monteiro, Camilo Borges, Gabriel Totoro, Victor Leal, Rafael Logan",Brazil,"December 21, 2018",2018,TV-MA,44 min,"Comedies, International Movies","In this biblical ""Hangover"" spoof, the apostles awaken to find Jesus is missing and must piece together events of the previous night's wild Last Supper.","['Comedies', 'International Movies']",44,7,2,0,8,0,-1,0,0,-1,-1.3452747262135132,0.008798284004357136,13.9009495,-67.606384
s6561,Movie,The last hour,Eduardo Mendoza de Echave,"Pietro Sibille, Nidia Bermejo, Toño Vega, Tommy Párraga, Fausto Molina, Katerina D'Onofrio, Haysen Percovich, Emilram Cossío, Sandro Calderón, Tony Dulzaidez","Chile, Peru","June 15, 2018",2017,TV-MA,119 min,"Dramas, International Movies","In this compelling true story, two Peruvian detectives go undercover to locate and capture the elusive leader of the Shining Path guerrilla army.","['Dramas', 'International Movies']",119,8,2,0,8,0,-1,0,0,-1,-1.4312964790299199,-0.85016013211883,52.4979,-1.8958044
s6562,TV Show,The Last Kids on Earth,Unknown,"Nick Wolfhard, Charles Demers, Garland Whitt, Montse Hernandez, Brian Drummond, Giles Panton, Keith David",United States,"October 16, 2020",2020,TV-Y7,3 Seasons,"Kids' TV, TV Comedies","When zombies and monsters invade his hometown, a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.","[""Kids' TV"", 'TV Comedies']",3,5,2,1,11,0,-1,0,0,-1,2.46773960562607,0.17648947714745603,8.253774,0.46264663
s6563,TV Show,The Last Kingdom,Unknown,"Alexander Dreymon, Emily Cox, David Dawson, Ian Hart, Rune Temte, Matthew Macfadyen, Rutger Hauer, Tobias Santelmann, Peter Gantzler, Adrian Bower, Joseph Millson, Henning Valin Jakobsen, Alexandre Willaume, Thomas W. Gabrielsson",United Kingdom,"April 26, 2020",2020,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Action & Adventure","As Alfred the Great defends his kingdom from Norse invaders, Uhtred – born a Saxon but raised by Vikings – seeks to claim his ancestral birthright.","['British TV Shows', 'International TV Shows', 'TV Action & Adventure']",4,5,3,1,8,0,-1,0,0,-1,2.986074066025405,-1.2504291777033298,29.191246,25.341843
s6564,Movie,The Last Laugh,Greg Pritikin,"Chevy Chase, Richard Dreyfuss, Andie MacDowell, Kate Micucci, Chris Parnell, George Wallace, Lewis Black",United States,"January 11, 2019",2019,TV-MA,99 min,"Comedies, Dramas","After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.","['Comedies', 'Dramas']",99,6,2,0,8,0,-1,0,0,-1,-0.734322200341167,1.2309453341520307,-33.59143,-30.206337
s6565,Movie,The Last Man on the Moon,Mark Craig,Eugene Cernan,United Kingdom,"May 26, 2016",2014,TV-PG,96 min,Documentaries,Astronaut Gene Cernan looks back on the exciting history of NASA's lunar landings and how being the last man to stand on the moon changed his life.,['Documentaries'],96,11,1,0,9,0,-1,0,0,-1,0.14887952176722874,3.5613843921527852,52.261204,14.183974
s6566,TV Show,The Last O.G.,Unknown,"Tracy Morgan, Tiffany Haddish, Cedric the Entertainer, Allen Maldonado, Ryan Gaul, Taylor Mosby, Dante Hoagland, Joel Marsh Garland, Gino Vento, Derek Gaines, Daniel J. Watts, Malik Yoba, Edi Patterson",United States,"December 4, 2019",2019,TV-MA,2 Seasons,TV Comedies,"After 15 years behind bars, a kindhearted ex-drug dealer returns to Brooklyn looking for a fresh start, only to discover things have changed. A lot.",['TV Comedies'],2,6,1,1,8,0,-1,0,0,-1,1.68458458973828,-0.024035245923174353,-52.03882,6.5382333
s6567,TV Show,The Last of the Schmucks,Unknown,"Chico, Ahmed Mekky, Hesham Maged, Bayoumi Fouad, Dina El-Sherbiny",Egypt,"February 7, 2019",2017,TV-MA,1 Season,"International TV Shows, TV Comedies","The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes, the primitive life isn't so simple.","['International TV Shows', 'TV Comedies']",1,8,2,1,8,0,-1,0,0,-1,2.080242005798458,-0.8178806491529599,7.324742,9.682607
s6568,Movie,The Last Resort,"Dennis Scholl, Kareem Tabsch",Not Available,United States,"April 21, 2019",2018,TV-14,70 min,Documentaries,"In the waning days of the 70s, two young photographers document the Jewish retirees who dominated the sunny shores of South Beach.",['Documentaries'],70,7,1,0,6,0,-1,0,0,-1,-0.6986252406499587,0.8109439624665971,1.9102032,10.717545
